claim_id,person_id,age,sex,state,benefit_type,years_contributed,prior_claim_count,prior_denial_count,overpayment_flag,has_representative,filing_channel,employment_status,suspicious_ip_flag,bank_country_match_flag,doc_inconsistency_count,days_since_last_claim,claim_amount,monthly_benefit,is_fraud
CLM107863,PID57863,60,M,PA,Retirement,29,1,0,0,0,FieldOffice,Retired,0,1,0,1543,1698.87,127.16,0
CLM107864,PID57864,25,M,VA,Disability,18,0,0,0,1,Phone,Retired,0,1,0,2823,1407.58,102.99,0
CLM107865,PID57865,20,F,GA,Disability,27,1,0,0,0,Online,Retired,0,1,0,2020,2021.21,114.52,0
CLM107866,PID57866,29,F,MI,SSI,32,1,0,0,1,Mail,Disabled,0,1,2,1471,645.84,28.39,0
CLM107867,PID57867,33,F,WA,Disability,28,0,0,0,0,Mail,Retired,0,1,0,425,1391.43,43.36,0
CLM107868,PID57868,76,F,NC,Retirement,0,1,0,0,0,Online,Retired,0,1,0,1164,696.12,51.15,0
CLM107869,PID57869,66,F,NJ,Disability,45,2,0,0,1,Mail,Employed,0,1,0,3171,1895.7,65.64,0
CLM107870,PID57870,80,F,CA,Retirement,30,0,0,0,0,FieldOffice,Employed,0,1,2,3169,1181.32,43.58,0
CLM107871,PID57871,79,M,LA,Retirement,36,1,1,0,1,Online,Unemployed,0,1,0,1777,974.41,48.46,0
CLM107872,PID57872,66,M,VA,Retirement,18,0,0,0,1,FieldOffice,Employed,0,1,2,3448,835.45,28.18,0
CLM107873,PID57873,68,M,PA,Retirement,16,2,2,0,1,Mail,Employed,0,1,1,521,1195.48,64.72,0
CLM107874,PID57874,50,F,NY,SSI,20,1,0,0,0,Online,Disabled,0,0,0,2351,524.18,18.12,0
CLM107875,PID57875,47,M,PA,Disability,45,0,0,0,1,Online,Retired,0,1,1,3110,1441.55,143.13,0
CLM107876,PID57876,76,F,GA,Disability,22,1,0,0,0,Online,Retired,0,1,0,1142,996.19,46.17,0
CLM107877,PID57877,32,F,PA,Retirement,24,1,0,0,0,Online,Unemployed,0,1,0,1067,1236.73,44.2,0
CLM107878,PID57878,40,F,NJ,Disability,44,2,0,0,0,FieldOffice,Employed,0,1,0,1469,2334.37,131.48,0
CLM107879,PID57879,62,F,MI,Disability,21,1,0,0,0,Online,Employed,0,1,1,2075,1145.92,51.38,0
CLM107880,PID57880,79,F,AZ,Retirement,25,2,0,0,0,Mail,Unemployed,0,1,1,764,1580.26,47.44,0
CLM107881,PID57881,88,F,NJ,SSI,12,1,1,0,0,Phone,Retired,0,1,2,2237,664.66,55.16,0
CLM107882,PID57882,32,M,PA,Disability,44,0,0,0,0,FieldOffice,Retired,0,1,0,1113,1881.39,68.37,1
CLM107883,PID57883,63,F,PA,Disability,17,2,1,0,1,Online,Unemployed,0,1,0,1212,1181.37,138.63,0
CLM107884,PID57884,81,M,NJ,Retirement,23,3,2,0,1,Online,Employed,0,1,2,1002,1419.26,56.28,0
CLM107885,PID57885,63,F,OH,Retirement,0,0,0,0,0,Online,Retired,0,1,0,2338,681.55,20.91,0
CLM107886,PID57886,73,F,LA,Survivors,23,2,0,0,0,Online,Unemployed,0,1,0,1386,1138.29,47.06,0
CLM107887,PID57887,61,F,VA,Disability,24,0,0,0,0,Phone,Employed,0,0,1,2943,1742.04,81.44,0
CLM107888,PID57888,46,M,NC,Disability,21,3,1,0,1,Online,Retired,0,1,0,786,772.89,57.34,0
CLM107889,PID57889,79,F,LA,SSI,8,0,0,0,0,Mail,Retired,0,1,1,478,866.69,55.82,0
CLM107890,PID57890,69,F,FL,Disability,30,2,0,0,1,Online,Disabled,0,1,0,912,1117.18,31.93,0
CLM107891,PID57891,71,F,VA,Disability,6,1,0,0,0,Phone,Unemployed,0,1,0,1652,1236.81,86.93,1
CLM107892,PID57892,74,F,VA,Retirement,8,0,0,0,0,Phone,Employed,0,1,0,1659,841.3,66.17,0
CLM107893,PID57893,83,M,MI,Disability,22,0,0,0,1,Online,Disabled,0,1,0,205,1639.95,77.13,0
CLM107894,PID57894,39,F,NJ,Retirement,37,0,0,0,0,Mail,Unemployed,0,1,1,927,1667.0,99.39,0
CLM107895,PID57895,37,F,FL,Retirement,25,1,0,0,0,Online,Disabled,0,1,0,400,1528.22,69.1,1
CLM107896,PID57896,50,M,NJ,SSI,28,0,0,0,0,FieldOffice,Unemployed,0,1,0,377,824.82,37.63,0
CLM107897,PID57897,89,F,OH,Retirement,18,2,0,0,1,Online,Unemployed,0,1,1,3181,910.63,27.91,0
CLM107898,PID57898,42,M,CA,Retirement,18,2,1,0,1,Online,Employed,0,1,1,2683,1200.53,36.91,0
CLM107899,PID57899,63,M,WA,Retirement,34,1,0,0,0,Online,Employed,0,1,1,2981,1895.72,142.54,0
CLM107900,PID57900,74,M,GA,Retirement,37,1,0,0,0,Online,Employed,0,1,1,2180,1357.85,82.6,0
CLM107901,PID57901,22,F,NC,Retirement,36,0,0,0,1,FieldOffice,Retired,0,1,0,3311,1075.5,64.49,0
CLM107902,PID57902,72,M,GA,Retirement,31,1,0,0,0,Online,Unemployed,0,0,0,1280,1169.72,42.13,0
CLM107903,PID57903,78,F,OH,Disability,28,0,0,0,0,Online,Disabled,0,1,0,3205,2311.44,73.74,0
CLM107904,PID57904,25,M,MI,Disability,11,2,1,1,1,Online,Unemployed,0,1,0,1494,1463.31,52.26,0
CLM107905,PID57905,33,F,TX,Disability,19,1,0,0,0,Online,Employed,0,1,0,480,1237.48,86.24,0
CLM107906,PID57906,65,F,NC,SSI,18,0,0,0,0,Online,Employed,0,1,0,2064,994.43,45.57,0
CLM107907,PID57907,78,M,AZ,Disability,26,1,0,0,1,Phone,Retired,0,1,1,643,2062.13,88.84,0
CLM107908,PID57908,32,F,AZ,Retirement,33,1,0,0,1,Online,Retired,0,1,2,1685,1401.95,61.48,0
CLM107909,PID57909,82,M,WA,Retirement,22,1,0,0,0,Online,Employed,0,0,1,2094,1651.43,54.04,0
CLM107910,PID57910,39,M,NJ,Disability,0,1,0,0,1,Online,Disabled,0,1,1,1957,912.56,56.25,0
CLM107911,PID57911,20,F,NC,Disability,38,0,0,0,1,Online,Unemployed,0,1,1,2094,2167.74,250.23,0
CLM107912,PID57912,71,F,OH,Retirement,16,1,0,0,1,Online,Unemployed,0,1,0,2857,1383.12,40.62,0
CLM107913,PID57913,31,F,CA,Retirement,17,1,0,0,0,Online,Employed,0,1,0,3092,1139.95,85.12,0
CLM107914,PID57914,53,M,NY,Disability,31,0,0,0,1,FieldOffice,Retired,0,1,0,2060,1094.6,103.63,0
CLM107915,PID57915,84,F,PA,Disability,20,2,1,0,0,Online,Disabled,0,1,0,3601,1501.09,82.62,0
CLM107916,PID57916,27,M,IL,Disability,25,2,1,0,0,Phone,Retired,0,1,0,2859,1604.9,59.91,0
CLM107917,PID57917,66,M,IL,Retirement,28,3,2,0,0,Online,Employed,0,1,0,2498,1515.0,48.28,0
CLM107918,PID57918,82,M,GA,Disability,26,0,0,0,1,Online,Retired,0,1,0,2800,1856.79,67.76,0
CLM107919,PID57919,74,M,PA,Disability,22,2,0,0,0,Online,Retired,0,0,0,459,1176.45,40.98,0
CLM107920,PID57920,44,M,NY,Survivors,26,0,0,0,0,FieldOffice,Retired,0,1,1,1118,688.95,25.57,1
CLM107921,PID57921,22,F,NJ,Disability,45,1,0,0,1,Online,Employed,0,1,1,1454,2259.96,85.08,0
CLM107922,PID57922,88,F,TX,Disability,38,1,0,0,1,FieldOffice,Unemployed,0,1,1,3092,2684.28,84.43,0
CLM107923,PID57923,74,F,AZ,Disability,35,1,0,0,1,FieldOffice,Employed,0,1,0,1147,1869.14,140.75,0
CLM107924,PID57924,32,M,GA,Disability,30,2,0,0,0,FieldOffice,Employed,0,1,0,3501,871.09,88.11,0
CLM107925,PID57925,47,M,NJ,Retirement,42,1,0,0,0,FieldOffice,Retired,0,0,0,2590,1777.37,69.92,0
CLM107926,PID57926,37,M,NC,Survivors,35,4,0,0,1,Online,Unemployed,0,1,0,471,1592.54,56.76,0
CLM107927,PID57927,54,M,AZ,Disability,39,0,0,0,1,Online,Employed,0,1,4,2040,2070.08,239.04,0
CLM107928,PID57928,20,F,FL,Disability,39,4,1,0,0,Online,Employed,1,1,1,453,977.28,36.37,0
CLM107929,PID57929,58,F,LA,SSI,33,0,0,0,1,Online,Retired,0,1,1,2964,1047.86,55.9,0
CLM107930,PID57930,56,F,IL,SSI,31,1,0,0,0,Online,Employed,0,1,1,1045,806.72,29.82,1
CLM107931,PID57931,43,F,GA,Disability,23,2,0,0,1,Online,Disabled,0,1,0,1740,1041.57,43.19,0
CLM107932,PID57932,19,M,IL,Retirement,45,0,0,0,0,Phone,Retired,0,1,0,2440,1254.39,70.23,0
CLM107933,PID57933,40,F,OH,Retirement,25,0,0,0,0,FieldOffice,Unemployed,0,1,1,968,779.27,22.73,0
CLM107934,PID57934,40,M,TX,SSI,15,2,0,0,0,Online,Employed,0,1,1,3125,429.11,37.89,0
CLM107935,PID57935,33,M,TX,Retirement,29,1,0,0,0,Phone,Employed,0,1,1,141,943.67,65.54,0
CLM107936,PID57936,26,F,FL,SSI,24,0,0,0,1,FieldOffice,Retired,0,1,0,1623,532.53,39.2,0
CLM107937,PID57937,30,F,MI,Retirement,16,3,0,0,0,FieldOffice,Unemployed,0,1,0,2462,1005.48,91.46,0
CLM107938,PID57938,45,F,TX,Disability,16,0,0,0,1,Online,Retired,0,1,0,2628,798.14,54.85,0
CLM107939,PID57939,44,F,NC,Disability,26,2,0,0,0,Phone,Employed,0,1,0,856,1090.85,41.8,0
CLM107940,PID57940,68,M,OH,Retirement,27,2,0,0,0,Online,Employed,0,1,1,2748,884.65,57.85,0
CLM107941,PID57941,81,F,VA,SSI,11,2,0,0,0,Online,Unemployed,0,1,1,1224,816.42,42.35,0
CLM107942,PID57942,69,M,VA,Disability,22,0,0,0,0,Phone,Retired,0,1,1,2986,1589.79,49.62,0
CLM107943,PID57943,55,M,CA,Retirement,35,2,1,0,1,Online,Retired,0,1,1,962,1893.71,67.81,0
CLM107944,PID57944,82,F,GA,Retirement,0,0,0,0,0,Online,Disabled,0,1,2,2446,723.25,20.21,0
CLM107945,PID57945,35,M,NC,Disability,23,1,0,0,0,Online,Employed,0,1,0,209,1057.41,95.48,0
CLM107946,PID57946,80,M,PA,Retirement,25,1,1,1,0,Online,Retired,0,1,0,2278,1078.87,76.33,0
CLM107947,PID57947,68,M,LA,Survivors,32,0,0,0,0,Online,Employed,0,1,0,1585,880.89,30.89,0
CLM107948,PID57948,26,F,CA,Retirement,23,1,0,0,0,Online,Disabled,0,1,0,625,1330.31,84.78,0
CLM107949,PID57949,30,F,NC,Retirement,21,0,0,0,1,FieldOffice,Employed,0,1,0,924,1158.44,81.25,0
CLM107950,PID57950,57,F,PA,Retirement,31,1,0,0,1,FieldOffice,Employed,0,1,0,823,982.99,37.35,0
CLM107951,PID57951,72,F,AZ,Retirement,24,2,0,0,0,Online,Disabled,0,1,1,171,1048.34,77.11,0
CLM107952,PID57952,60,M,IL,Retirement,43,0,0,0,0,Online,Employed,0,1,1,2264,1253.78,133.58,0
CLM107953,PID57953,61,M,AZ,SSI,31,3,1,0,0,Phone,Retired,0,1,1,3051,1447.08,103.62,1
CLM107954,PID57954,85,M,WA,Retirement,33,3,2,0,1,Phone,Retired,0,1,1,1887,2005.42,182.35,0
CLM107955,PID57955,50,F,IL,Retirement,26,0,0,0,1,FieldOffice,Employed,0,1,0,689,1332.36,109.1,0
CLM107956,PID57956,41,F,IL,Retirement,44,0,0,0,0,FieldOffice,Unemployed,0,1,2,110,2295.14,86.37,0
CLM107957,PID57957,53,M,FL,Disability,19,0,0,0,0,FieldOffice,Employed,0,1,0,3257,1730.71,154.72,0
CLM107958,PID57958,27,F,OH,Disability,14,1,1,0,0,FieldOffice,Employed,0,1,0,3119,1529.0,76.5,0
CLM107959,PID57959,37,F,NJ,Disability,24,0,0,0,0,Online,Unemployed,0,1,0,832,1083.45,33.86,0
CLM107960,PID57960,29,F,VA,Retirement,22,1,0,0,1,Phone,Disabled,0,1,1,1160,1319.99,129.1,0
CLM107961,PID57961,79,F,GA,Disability,24,1,1,1,0,Mail,Retired,1,1,0,2016,2160.6,108.83,0
CLM107962,PID57962,35,M,VA,Disability,45,2,0,0,0,Phone,Retired,0,1,1,2258,2406.51,67.12,0
CLM107963,PID57963,80,F,FL,Disability,17,1,0,0,0,FieldOffice,Disabled,0,1,3,2242,1885.69,60.42,0
CLM107964,PID57964,42,M,TX,Retirement,24,2,1,0,0,Mail,Retired,0,1,0,1055,1224.08,107.87,0
CLM107965,PID57965,29,M,TX,Disability,9,5,0,0,0,Online,Disabled,0,1,0,2849,674.82,79.65,0
CLM107966,PID57966,38,F,TX,Retirement,44,0,0,0,0,Mail,Unemployed,0,1,0,2315,2114.01,128.12,0
CLM107967,PID57967,42,M,OH,Retirement,2,0,0,0,0,Online,Employed,0,1,0,125,318.76,9.72,0
CLM107968,PID57968,28,F,FL,Retirement,26,1,0,0,1,Online,Unemployed,0,1,2,1911,1647.91,172.81,1
CLM107969,PID57969,81,M,FL,Retirement,12,1,0,0,0,FieldOffice,Unemployed,0,1,1,1103,1142.39,76.15,1
CLM107970,PID57970,67,F,CA,Retirement,11,4,1,0,0,Online,Retired,0,1,0,1067,680.71,20.96,0
CLM107971,PID57971,79,M,FL,Disability,16,1,0,0,1,Online,Employed,0,1,1,228,1697.16,77.31,0
CLM107972,PID57972,66,F,PA,Survivors,14,1,0,0,0,Online,Unemployed,0,1,1,168,702.39,62.16,0
CLM107973,PID57973,31,M,TX,Disability,28,1,0,0,0,FieldOffice,Unemployed,0,1,0,1356,983.13,45.22,0
CLM107974,PID57974,18,M,FL,Retirement,12,2,1,0,1,FieldOffice,Unemployed,0,1,2,3355,1109.59,78.31,0
CLM107975,PID57975,42,F,LA,Disability,35,2,0,0,0,FieldOffice,Employed,0,1,0,2523,1897.68,182.08,0
CLM107976,PID57976,76,M,OH,Disability,38,1,1,0,0,Phone,Retired,1,1,0,1669,1379.23,46.47,0
CLM107977,PID57977,89,F,VA,Retirement,42,1,0,0,1,FieldOffice,Retired,0,1,2,2130,2012.78,82.87,0
CLM107978,PID57978,86,F,GA,Disability,10,1,0,0,1,FieldOffice,Employed,0,1,0,2094,952.4,26.68,0
CLM107979,PID57979,22,M,TX,Disability,17,0,0,0,1,Online,Employed,0,1,0,1130,956.75,51.22,0
CLM107980,PID57980,36,M,MI,Retirement,20,2,0,0,0,FieldOffice,Employed,0,0,0,1635,956.15,43.63,0
CLM107981,PID57981,40,F,AZ,Retirement,19,3,0,0,0,FieldOffice,Employed,0,1,0,3456,967.6,79.92,1
CLM107982,PID57982,26,F,PA,Retirement,33,2,0,0,0,Online,Employed,1,1,1,3302,1585.17,50.77,0
CLM107983,PID57983,67,M,MI,SSI,28,1,0,0,1,FieldOffice,Unemployed,0,1,1,1375,1508.96,109.47,0
CLM107984,PID57984,33,M,TX,Retirement,16,2,0,0,0,Online,Employed,0,1,0,2291,831.4,54.77,0
CLM107985,PID57985,50,F,AZ,Retirement,22,1,0,1,1,Online,Retired,0,1,0,1365,754.82,22.72,0
CLM107986,PID57986,19,F,LA,Disability,25,0,0,0,0,Phone,Disabled,0,1,0,2203,957.69,34.05,0
CLM107987,PID57987,31,M,CA,Survivors,23,0,0,1,0,Online,Unemployed,1,1,2,602,1429.21,74.47,1
CLM107988,PID57988,18,M,OH,Retirement,18,2,0,0,0,FieldOffice,Unemployed,0,1,1,903,1209.12,122.67,0
CLM107989,PID57989,75,M,VA,Disability,14,1,0,0,0,FieldOffice,Retired,0,1,1,2201,1588.2,77.46,0
CLM107990,PID57990,33,F,GA,Disability,33,0,0,0,1,Online,Employed,0,1,0,2515,1959.43,65.66,1
CLM107991,PID57991,64,M,GA,Disability,13,0,0,0,1,FieldOffice,Retired,0,1,0,2835,1061.22,30.26,0
CLM107992,PID57992,61,M,NJ,Survivors,32,1,0,0,0,FieldOffice,Unemployed,0,1,0,2650,1555.84,187.9,0
CLM107993,PID57993,31,F,TX,Retirement,27,2,0,1,1,Online,Employed,1,1,1,1574,1473.85,110.93,1
CLM107994,PID57994,41,M,FL,SSI,16,2,1,0,1,Online,Unemployed,0,1,2,3183,915.65,41.24,0
CLM107995,PID57995,72,M,VA,Survivors,30,1,0,0,1,Phone,Retired,0,1,1,1476,892.34,46.2,0
CLM107996,PID57996,32,F,CA,SSI,18,1,1,0,0,FieldOffice,Employed,0,1,0,3524,682.68,19.91,1
CLM107997,PID57997,89,M,LA,Disability,31,2,1,0,1,Mail,Unemployed,0,1,0,2823,2127.04,99.3,1
CLM107998,PID57998,51,M,OH,Survivors,17,0,0,1,0,Online,Employed,0,0,0,3322,792.52,24.22,0
CLM107999,PID57999,19,M,TX,Retirement,26,0,0,0,1,Online,Unemployed,0,1,0,3276,835.53,28.78,0
CLM108000,PID58000,44,M,FL,Retirement,25,0,0,0,0,FieldOffice,Unemployed,1,1,0,2612,1189.38,71.37,0
CLM108001,PID58001,89,F,WA,Retirement,19,2,2,0,1,Online,Retired,0,1,0,3259,758.07,48.84,0
CLM108002,PID58002,40,F,TX,Retirement,22,0,0,0,0,Online,Retired,0,1,0,2081,1193.51,80.19,0
CLM108003,PID58003,85,M,CA,Disability,19,0,0,0,0,Phone,Employed,0,1,1,1026,887.84,28.64,0
CLM108004,PID58004,31,F,OH,Retirement,37,2,1,0,1,FieldOffice,Retired,0,1,0,2868,991.98,110.53,0
CLM108005,PID58005,80,F,PA,Retirement,18,0,0,0,1,Mail,Employed,0,1,1,2196,1407.82,116.53,0
CLM108006,PID58006,82,F,TX,Disability,24,1,0,0,1,Mail,Unemployed,0,1,0,2673,956.71,64.16,0
CLM108007,PID58007,85,F,AZ,SSI,4,1,0,0,1,Online,Unemployed,0,1,0,2228,631.48,28.4,1
CLM108008,PID58008,80,M,FL,Disability,18,2,0,0,0,Online,Retired,0,1,1,282,1095.94,55.4,0
CLM108009,PID58009,81,F,WA,Survivors,31,0,0,1,1,FieldOffice,Employed,0,1,1,2151,1551.99,91.65,0
CLM108010,PID58010,49,F,LA,Disability,30,3,0,0,0,FieldOffice,Unemployed,0,1,1,1544,1083.14,30.7,0
CLM108011,PID58011,30,M,NY,Survivors,29,0,0,0,0,FieldOffice,Unemployed,0,1,2,3238,1607.27,72.17,0
CLM108012,PID58012,83,M,WA,Disability,25,1,0,0,1,Online,Retired,0,1,1,2783,1188.51,72.91,0
CLM108013,PID58013,36,M,NY,SSI,28,2,0,0,1,Online,Retired,0,1,0,2005,847.55,26.13,0
CLM108014,PID58014,41,M,NY,Retirement,39,0,0,0,0,FieldOffice,Employed,0,1,0,2152,2105.6,65.66,0
CLM108015,PID58015,28,M,LA,Survivors,16,2,0,0,0,Online,Disabled,0,1,1,1277,511.1,40.4,0
CLM108016,PID58016,76,M,FL,Disability,37,2,0,0,1,FieldOffice,Retired,0,1,0,3562,2080.24,59.13,0
CLM108017,PID58017,32,M,CA,Disability,16,1,0,0,0,FieldOffice,Retired,0,1,2,1783,1097.82,41.13,0
CLM108018,PID58018,27,M,CA,Disability,28,1,1,0,1,Online,Unemployed,0,1,0,2222,1296.76,49.9,0
CLM108019,PID58019,58,F,OH,Survivors,16,0,0,0,0,FieldOffice,Disabled,0,1,0,3144,530.83,21.19,0
CLM108020,PID58020,44,M,IL,Survivors,33,0,0,0,1,Online,Employed,0,1,1,1970,1891.54,83.72,0
CLM108021,PID58021,77,F,NY,Retirement,12,1,0,0,0,Phone,Retired,0,1,2,294,985.16,57.07,0
CLM108022,PID58022,69,F,GA,Retirement,15,3,0,0,0,FieldOffice,Retired,0,1,0,2183,1417.14,126.74,0
CLM108023,PID58023,45,F,IL,Retirement,24,0,0,0,1,Online,Retired,0,1,0,665,795.24,53.04,0
CLM108024,PID58024,82,F,NC,Retirement,17,2,0,0,0,FieldOffice,Retired,0,1,0,1952,1276.97,155.25,1
CLM108025,PID58025,34,M,NY,Retirement,18,3,0,0,0,Online,Employed,0,1,0,3286,1179.53,35.94,0
CLM108026,PID58026,61,M,GA,Disability,24,1,0,0,0,Online,Employed,0,1,1,44,1358.75,46.5,0
CLM108027,PID58027,27,M,CA,Disability,12,2,0,1,0,Online,Retired,1,1,0,1331,1132.88,56.46,1
CLM108028,PID58028,80,M,AZ,Disability,26,1,0,0,0,Online,Employed,1,1,0,1965,1759.37,61.51,0
CLM108029,PID58029,64,F,GA,Disability,29,1,0,0,0,Online,Retired,0,1,0,1104,954.26,40.1,0
CLM108030,PID58030,55,M,AZ,Disability,9,2,1,0,0,Online,Employed,0,1,0,3175,1160.92,42.66,0
CLM108031,PID58031,87,F,IL,Retirement,27,2,0,0,0,Phone,Retired,0,1,0,3341,1102.52,43.13,0
CLM108032,PID58032,70,M,PA,Disability,27,4,2,0,0,Phone,Employed,0,1,0,2824,2286.63,68.41,0
CLM108033,PID58033,61,F,TX,Disability,29,2,0,1,0,Online,Employed,0,1,0,3089,1402.47,168.07,0
CLM108034,PID58034,71,F,MI,Retirement,26,2,0,0,0,Online,Employed,0,1,0,96,1159.95,117.29,0
CLM108035,PID58035,37,M,NJ,Retirement,29,0,0,0,0,FieldOffice,Employed,0,1,1,3542,1001.06,42.88,0
CLM108036,PID58036,48,M,NY,Retirement,28,1,0,0,1,FieldOffice,Retired,0,1,0,3210,1331.63,152.16,0
CLM108037,PID58037,24,M,CA,Survivors,27,0,0,0,1,Online,Disabled,0,1,1,126,967.81,39.25,0
CLM108038,PID58038,75,M,OH,Disability,29,3,0,0,0,FieldOffice,Unemployed,0,1,1,3618,1508.28,82.53,0
CLM108039,PID58039,27,F,WA,Disability,40,0,0,0,0,Online,Employed,0,1,1,955,1082.89,48.31,0
CLM108040,PID58040,27,M,NY,Retirement,38,2,0,0,0,Online,Retired,0,1,2,3594,1365.88,60.02,0
CLM108041,PID58041,56,M,FL,Retirement,24,0,0,0,1,Phone,Employed,0,1,0,3300,1358.87,145.93,0
CLM108042,PID58042,45,F,NJ,Retirement,19,3,2,0,0,Online,Employed,0,1,0,1308,850.07,77.83,0
CLM108043,PID58043,47,F,IL,Retirement,38,0,0,0,0,Online,Disabled,1,1,1,2533,1961.36,94.28,0
CLM108044,PID58044,54,F,CA,Retirement,45,0,0,0,1,FieldOffice,Employed,0,1,0,2656,2132.42,111.88,0
CLM108045,PID58045,84,M,LA,Retirement,25,2,0,0,1,Online,Retired,0,1,0,3597,1735.71,58.61,0
CLM108046,PID58046,60,F,LA,Disability,30,2,2,0,1,Online,Disabled,0,1,2,3056,1319.85,70.38,0
CLM108047,PID58047,69,F,GA,Retirement,22,1,1,0,0,Online,Retired,0,1,1,2006,1625.44,70.44,0
CLM108048,PID58048,73,F,OH,Retirement,30,0,0,0,0,Online,Retired,0,1,0,1134,973.34,118.92,0
CLM108049,PID58049,85,M,TX,Disability,5,2,1,0,0,Phone,Employed,0,1,0,803,1496.03,59.83,0
CLM108050,PID58050,26,M,VA,Disability,20,1,1,0,0,Phone,Retired,0,1,3,2172,1452.88,173.65,0
CLM108051,PID58051,40,M,CA,Disability,32,1,0,0,1,Online,Employed,0,1,0,2805,1785.46,64.26,0
CLM108052,PID58052,80,F,AZ,Retirement,16,1,1,0,0,FieldOffice,Unemployed,0,1,0,1563,674.19,19.98,0
CLM108053,PID58053,78,F,LA,Survivors,31,0,0,0,0,Online,Unemployed,0,1,0,3215,2066.94,221.47,0
CLM108054,PID58054,57,F,TX,SSI,30,1,1,0,1,Phone,Unemployed,0,1,0,3342,1178.98,61.72,0
CLM108055,PID58055,61,M,NY,Retirement,31,0,0,0,1,Online,Retired,0,1,0,23,983.97,49.72,0
CLM108056,PID58056,41,F,WA,Retirement,20,1,0,0,0,Online,Unemployed,0,1,2,1549,921.22,52.15,0
CLM108057,PID58057,68,F,NY,Survivors,33,3,2,0,0,Online,Retired,0,1,0,2832,1920.92,225.91,0
CLM108058,PID58058,75,M,MI,SSI,43,0,0,0,0,Online,Disabled,0,1,0,849,2071.27,115.44,0
CLM108059,PID58059,50,F,IL,Retirement,20,1,1,0,1,Online,Retired,0,1,0,3413,585.03,44.24,0
CLM108060,PID58060,33,M,GA,Retirement,18,0,0,0,1,Online,Disabled,0,1,0,400,760.19,57.19,0
CLM108061,PID58061,39,F,NY,Survivors,23,1,0,0,1,Online,Employed,0,1,0,2345,964.78,108.83,0
CLM108062,PID58062,74,M,PA,Retirement,28,1,0,0,0,Online,Retired,0,1,0,3181,1003.88,87.81,0
CLM108063,PID58063,79,F,FL,SSI,15,1,0,0,1,FieldOffice,Unemployed,0,1,0,2106,1161.02,63.75,0
CLM108064,PID58064,88,F,MI,Retirement,20,1,1,0,0,Phone,Retired,1,1,0,2834,801.31,35.66,0
CLM108065,PID58065,89,F,WA,Survivors,40,0,0,0,0,Phone,Unemployed,0,1,2,261,1195.78,81.04,0
CLM108066,PID58066,87,M,CA,Retirement,36,2,0,0,0,FieldOffice,Retired,0,1,1,2247,2043.07,60.64,0
CLM108067,PID58067,47,M,FL,Retirement,15,0,0,0,0,Online,Employed,0,0,1,1927,1089.4,52.13,0
CLM108068,PID58068,40,F,OH,SSI,44,2,0,0,0,Mail,Unemployed,0,1,0,2099,1451.43,138.67,0
CLM108069,PID58069,49,M,GA,Retirement,21,2,0,0,0,Online,Employed,0,1,1,2303,1120.06,76.38,0
CLM108070,PID58070,74,M,VA,Retirement,28,1,0,0,0,Online,Unemployed,0,1,1,3132,1391.58,77.93,0
CLM108071,PID58071,26,M,CA,Survivors,25,0,0,0,0,Mail,Retired,0,1,0,3112,1431.76,50.68,0
CLM108072,PID58072,48,M,MI,Retirement,34,0,0,0,0,Online,Employed,0,1,0,690,1180.51,110.18,0
CLM108073,PID58073,88,F,TX,Retirement,14,1,0,0,0,Online,Retired,0,1,0,918,1447.62,114.13,0
CLM108074,PID58074,26,M,FL,Retirement,20,2,0,0,0,Online,Retired,0,1,0,1330,1260.17,49.16,0
CLM108075,PID58075,30,F,FL,Disability,16,2,0,0,0,Online,Retired,0,1,1,3441,825.19,47.02,0
CLM108076,PID58076,75,F,AZ,Disability,14,2,0,0,0,FieldOffice,Employed,0,1,0,3608,1014.25,39.1,0
CLM108077,PID58077,20,F,MI,Survivors,18,1,0,0,0,Mail,Employed,0,1,1,1732,971.82,40.82,0
CLM108078,PID58078,52,M,LA,Disability,17,0,0,0,0,FieldOffice,Retired,0,1,0,2324,1003.89,63.93,0
CLM108079,PID58079,38,M,TX,Retirement,31,1,0,0,1,Online,Employed,0,1,1,47,1410.54,57.02,0
CLM108080,PID58080,81,M,OH,Retirement,21,2,1,0,0,Mail,Unemployed,0,0,1,2959,1491.79,55.11,0
CLM108081,PID58081,69,M,NY,Survivors,22,3,0,0,0,FieldOffice,Disabled,0,1,0,1047,1737.39,48.51,0
CLM108082,PID58082,51,M,GA,Disability,7,5,3,0,0,FieldOffice,Employed,0,1,0,2029,577.23,39.8,0
CLM108083,PID58083,52,F,IL,SSI,35,1,0,1,0,Phone,Employed,0,0,0,2267,939.48,69.61,0
CLM108084,PID58084,32,F,AZ,SSI,8,2,1,0,1,Online,Retired,0,1,0,2627,376.17,14.08,0
CLM108085,PID58085,23,F,WA,Retirement,26,3,0,0,0,Online,Disabled,0,1,0,535,912.45,47.95,0
CLM108086,PID58086,49,F,NJ,Disability,38,2,0,0,0,Online,Employed,0,1,0,3158,2244.99,99.91,0
CLM108087,PID58087,69,F,MI,Disability,40,3,0,0,0,FieldOffice,Disabled,0,1,0,908,2520.12,134.11,0
CLM108088,PID58088,45,F,NJ,Retirement,11,0,0,0,0,Online,Retired,0,1,2,1329,560.84,58.41,0
CLM108089,PID58089,81,M,IL,Retirement,23,1,1,0,1,FieldOffice,Retired,0,1,0,2807,1227.02,54.52,0
